"Date"	"S1"	"S2"	"S3"	"S4"	"S5"	"S6"
2010-08-29	0	0	0	0	0	0
2010-08-30	0	0	0	0	0	0
2010-08-31	0	0	0	0	0	0
2010-09-01	0.06	0	0	0	0.107	0.036
2010-09-02	0.002	0	0	0	0.002	0
2010-09-03	0.001	0	0	0	0	0
2010-09-04	0	0	0	0	0	0
2010-09-05	0	0	0	0	0	0
2010-09-06	0.001	0	0	0	0	0
2010-09-07	0	0	0	0	0	0
2010-09-08	0	0	0	0	0	0
2010-09-09	0	0	0	0	0	0
2010-09-10	0	0	0	0	0	0
2010-09-11	0	0	0	0	0	0
2010-09-12	0	0	0	0	0	0
2010-09-13	0	0	0	0	0	0
2010-09-14	0	0	0	0	0	0
2010-09-15	0	0	0	0	0	0
2010-09-16	0	0	0	0	0	0
2010-09-17	0	0	0	0	0	0
2010-09-18	0	0	0	0	0	0
2010-09-19	0.708	0	0.106	0.423	0.318	0.319
2010-09-20	0.19	0	0.047	0.095	0.166	0.004
2010-09-21	0.45	0	0.488	0.463	0.579	0.467
2010-09-22	1.211	0	1.527	1.542	1.75	1.251
2010-09-23	0.24	0	0.345	0.221	0.257	0.005
2010-09-24	0.85	0	0.823	0.769	1.18	0.443
2010-09-25	0.408	0	0.386	0.213	0.167	0.173
2010-09-26	0.863	0	0.557	0.524	1.001	0.371
2010-09-27	0.192	0	0.279	0.049	0.399	0.012
2010-09-28	0.021	0	0.057	0	0.123	0
2010-09-29	0	0	0.002	0	0.144	0
2010-09-30	0	0	0	0	0.072	0
2010-10-01	0	0	0	0	0.033	0
2010-10-02	0	0	0	0	0.026	0
2010-10-03	0	0	0	0	0.012	0
2010-10-04	0	0	0	0	0.002	0
2010-10-05	0	0	0	0	0	0
2010-10-06	0	0	0	0	0	0
2010-10-07	0	0	0	0	0	0
2010-10-08	0	0	0	0	0	0
2010-10-09	0	0	0	0	0	0
2010-10-10	0	0	0	0	0	0
2010-10-11	0	0	0	0	0	0
2010-10-12	0	0	0	0	0	0
2010-10-13	0	0	0	0	0	0
2010-10-14	0	0	0	0	0.02	0
2010-10-15	0	0	0	0	0.739	0
2010-10-16	0	0	0	0	0	0
2010-10-17	0	0	0	0	0	0
2010-10-18	0	0	0	0	0	0
2010-10-19	0	0	0	0	0	0
2010-10-20	0	0	0	0	0	0
2010-10-21	0	0	0	0	0	0
2010-10-22	0	0	0	0	0	0
2010-10-23	0	0	0	0	0	0
2010-10-24	0	0	0	0	0	0
2010-10-25	0	0	0	0	0	0
2010-10-26	0	0	0	0	0	0
2010-10-27	0	0	0	0	0	0
2010-10-28	0	0	0	0	0	0
2010-10-29	0	0	0	0	0	0
2010-10-30	0	0	0	0	0	0
2010-10-31	0	0	0	0	0	0
2010-11-01	0	0	0	0	0	0
2010-11-02	0	0	0	0	0	0
2010-11-03	0	0	0	0	0	0
2010-11-04	0	0	0	0	0	0
2010-11-05	0	0	0	0	0	0
2010-11-06	0	0	0	0	0	0
2010-11-07	0	0	0	0	0	0
2010-11-08	0	0	0	0	0	0
2010-11-09	0	0	0	0	0	0
2010-11-10	0	0	0	0	0	0
2010-11-11	0	0	0	0	0	0
2010-11-12	0	0	0	0	0	0
2010-11-13	0	0	0	0	0	0
2010-11-14	0	0	0	0	0	0
2010-11-15	0	0	0	0	0	0
2010-11-16	0	0	0	0	0	0
2010-11-17	0	0	0	0	0	0
2010-11-18	0	0	0	0	0	0
2010-11-19	0	0	0	0	0	0
2010-11-20	0	0	0	0	0	0
2010-11-21	0	0	0	0	0	0
2010-11-22	0	0	0	0	0	0
2010-11-23	0	0	0	0	0	0
2010-11-24	0	0	0	0	0	0
2010-11-25	0	0	0	0	0	0
2010-11-26	0	0	0	0	0	0
2010-11-27	0	0	0	0	0	0
2010-11-28	0	0	0	0	0	0
2010-11-29	0	0	0	0	0	0
2010-11-30	0	0	0	0	0	0
2010-12-01	0	0	0	0	0	0
2010-12-02	0	0	0	0	0	0
2010-12-03	0	0	0	0	0	0
2010-12-04	0	0	0	0	0	0
2010-12-05	0	0	0	0	0	0
2010-12-06	0	0	0	0	0	0
2010-12-07	0	0	0	0	0	0
2010-12-08	0	0	0	0	0	0
2010-12-09	0	0	0	0	0	0
2010-12-10	0	0	0	0	0	0
2010-12-11	0	0	0	0	0	0
2010-12-12	0	0	0	0	0	0
2010-12-13	0	0	0	0	0	0
2010-12-14	0	0	0	0	0	0
2010-12-15	0	0	0	0	0	0
2010-12-16	0	0	0	0	0	0
2010-12-17	0	0	0	0	0	0
2010-12-18	0	0	0	0	0	0
2010-12-19	0	0	0	0	0	0
2010-12-20	0	0	0	0	0	0
2010-12-21	0	0	0	0	0	0
2010-12-22	0	0	0	0	0	0
2010-12-23	0	0	0	0	0	0
2010-12-24	0	0	0	0	0	0
2010-12-25	0	0	0	0	0	0
2010-12-26	0	0	0	0	0	0
2010-12-27	0	0	0	0	0	0
2010-12-28	0	0	0	0	0	0
2010-12-29	0	0	0	0	0	0
2010-12-30	0	0	0	0	0	0
2010-12-31	0	0	0	0	0	0.06
2011-01-01	0	0.255	0	0.001	0	0.002
2011-01-02	0	0.134	0	0	0	0
2011-01-03	0	0.095	0	0	0	0
2011-01-04	0	0.067	0	0.019	0	0
2011-01-05	0	0.051	0	0.001	0	0
2011-01-06	0	0.038	0	0	0	0
2011-01-07	0	0.031	0	0.007	0	0
2011-01-08	0	0.014	0	0.461	0	0
2011-01-09	0	0.006	0	0.037	0	0
2011-01-10	0	0.003	0	0	0	0
2011-01-11	0	0.002	0	0	0	0
2011-01-12	0	0	0	0.007	0	0
2011-01-13	0	0	0	0	0	0.098
2011-01-14	0.003	0	0	0	0	0.003
2011-01-15	0.849	0	0	0	0	0
2011-01-16	0.975	0	0	0	0	0
2011-01-17	0.7	0	0	0	0	0
2011-01-18	0	0	0	0	0	0
2011-01-19	1.146	0	0	0.002	0	0
2011-01-20	1.558	0	0	0	0	0
2011-01-21	0	0	0	0	0	0.005
2011-01-22	0	0	0	0.005	0	0.001
2011-01-23	0	0	0	0.24	0	0.002
2011-01-24	0	0	0	0	0	0.001
2011-01-25	0	0	0	0	0	0
2011-01-26	0	0	0	0	0	0
2011-01-27	0	0	0	0	0	0.001
2011-01-28	0	0	0	0	0	0
2011-01-29	0	0	0	0	0	0
2011-01-30	0	0	0	0	0	0.004
2011-01-31	0	0	0	0	0	0.002
2011-02-01	0	0	0	0	0	0
2011-02-02	0	0	0	0.122	0	0
2011-02-03	0	0	0	0	0	0
2011-02-04	0	0	0	0	0	0
2011-02-05	0	0	0	0	0	0
2011-02-06	0	0	0	0	0	0
2011-02-07	0	0	0	0	0	0
2011-02-08	0	0	0	0	0	0
2011-02-09	0	0	0	0	0	0
2011-02-10	0	0	0	0	0	0
2011-02-11	0	0	0	0	0	0
2011-02-12	0	0	0	0	0	0
2011-02-13	0	0	0	0	0	0
2011-02-14	0	0	0	0	0	0
2011-02-15	0	0	0	0	0	0
2011-02-16	0	0.01	0	0	0	0
2011-02-17	0	0.236	0	0	0	0
2011-02-18	0	0.503	0	0	0	0
2011-02-19	0	0.238	0	0	0	0
2011-02-20	0	0.638	0	0	0	0
2011-02-21	0	0.584	0	0	0	0
2011-02-22	0	0.29	0	0	0	0
2011-02-23	0	0.213	0	0	0	0
2011-02-24	0	0.174	0	0	0	0
2011-02-25	0	0.142	0	0	0	0
2011-02-26	0	0.128	0	0	0	0
2011-02-27	0	0.115	0	0	0	0
2011-02-28	0	0.139	0	0	0	0
2011-03-01	0	0.204	0	0	0	0
2011-03-02	0	0.342	0	0	0	0
2011-03-03	0	0.266	0	0	0	0
2011-03-04	0	0.297	0	0	0	0
2011-03-05	0	0.598	0	0	0	0
2011-03-06	0	0.408	0	0	0	0
2011-03-07	0	0.289	0	0	0	0
2011-03-08	0	0.279	0	0	0	0
2011-03-09	0	0.835	0	0	0	0
2011-03-10	0	0.648	0	0	0	0
2011-03-11	0	0.369	0	0	0	0
2011-03-12	0	0.272	0	0	0	0
2011-03-13	0	0.21	0	0	0	0
2011-03-14	0	0.129	0	0	0	0
2011-03-15	0	0	0	0	0	0
2011-03-16	0	0	0	0	0.02	0
2011-03-17	0	0	0	0	0.034	0
2011-03-18	0	0	0	0	0.009	0
2011-03-19	0	0	0	0	0.003	0
2011-03-20	0	0	0	0	0.001	0
2011-03-21	0	0	0	0	0	0
2011-03-22	0	0	0	0	0	0
2011-03-23	0	0	0	0	0.067	0
2011-03-24	0	0	0	0	0.049	0
2011-03-25	0	0	0	0	0.035	0
2011-03-26	0	0	0	0	0.018	0
2011-03-27	0	0	0	0	0.005	0
2011-03-28	0	0	0	0	0	0
2011-03-29	0	0	0	0	0	0
2011-03-30	0	0	0	0	0	0
2011-03-31	0.001	0	0	0.001	0	0
2011-04-01	0.001	0	0	0	0	0
2011-04-02	0	0	0	0	0	0
2011-04-03	0	0	0	0	0	0
2011-04-04	0	0	0	0	0	0
2011-04-05	0	0	0	0	0	0
2011-04-06	0	0	0	0	0	0
2011-04-07	0	0	0	0	0	0
2011-04-08	0	0	0	0	0.213	0
2011-04-09	0	0	0	0	0.163	0
2011-04-10	0	0	0	0	0.136	0
2011-04-11	0	0	0	0	0.071	0
2011-04-12	0	0	0	0	0.039	0
2011-04-13	0	0	0	0	0.02	0
2011-04-14	0	0	0	0	0.007	0
2011-04-15	0	0	0	0	0.017	0
2011-04-16	0	0	0	0	0.135	0
2011-04-17	0	0	0	0	0.129	0
2011-04-18	0	0	0	0	0.09	0
2011-04-19	0.307	0	0.278	0.48	0.709	0.366
2011-04-20	0.215	0	0.484	0.518	0.452	0.143
2011-04-21	0.013	0	0.171	0.075	0.348	0.003
2011-04-22	0.098	0	0.235	0.152	0.384	0.069
2011-04-23	0.069	0	0.238	0.17	0.385	0.028
2011-04-24	0.001	0	0.061	0.006	0.283	0
2011-04-25	0	0	0.173	0.151	0.221	0
2011-04-26	0.119	0	0.195	0.184	0.312	0.073
2011-04-27	0.014	0	0.127	0.085	0.288	0.003
2011-04-28	0	0	0.029	0.002	0.165	0
2011-04-29	0	0	0.006	0.001	0.1	0
2011-04-30	0	0	0.001	0.001	0.068	0
2011-05-01	0	0	0	0	0.031	0
2011-05-02	0	0	0	0	0.019	0
2011-05-03	0	0	0	0	0.01	0
2011-05-04	0	0	0	0	0.002	0
2011-05-05	0	0	0	0	0	0
2011-05-06	0	0	0	0	0	0
2011-05-07	0	0	0	0	0	0
2011-05-08	0	0	0	0	0	0
2011-05-09	0	0	0	0	0	0
2011-05-10	0	0	0	0	0	0
2011-05-11	0	0	0	0	0	0
2011-05-12	0	0	0	0	0	0
2011-05-13	0	0	0	0	0	0
2011-05-14	0.077	0	0.147	0	0.405	0
2011-05-15	0.324	0	0.521	0	1.334	0
2011-05-16	0.024	0	0.253	0	0.394	0
2011-05-17	0	0	0.062	0	0.212	0
2011-05-18	0	0	0.001	0	0.12	0
2011-05-19	0	0	0	0	0.067	0
2011-05-20	0	0	0	0	0.042	0
2011-05-21	0	0	0	0	0.047	0
2011-05-22	0	0	0	0	0.113	0
2011-05-23	0	0	0	0	0.116	0
2011-05-24	0	0	0	0	0.082	0
2011-05-25	0.172	0	0	0	0.62	0
2011-05-26	0.331	0	0	0	1.897	0
2011-05-27	0.092	0	0	0	0.536	0
2011-05-28	0.001	0	0	0	0.299	0
2011-05-29	0.163	0	0	0	0.943	0
2011-05-30	0.059	0	0	0	0.428	0
2011-05-31	0	0	0	0	0.249	0
2011-06-01	0	0	0	0	0.153	0
2011-06-02	0.079	0	0	0	0.235	0
2011-06-03	0.033	0	0	0	0.34	0
2011-06-04	0	0	0	0	0.192	0
2011-06-05	0.184	0	0	0	1.084	0
2011-06-06	0.098	0	0	0	0.67	0
2011-06-07	0	0	0	0	0.262	0
2011-06-08	0	0	0	0	0.067	0
2011-06-09	0	0	0	0	0	0
2011-06-10	0.164	0	0	0	0	0
2011-06-11	0.051	0	0	0	0	0
2011-06-12	0	0	0	0	0	0
2011-06-13	0	0	0	0	0	0
2011-06-14	0.13	0	0	0	0	0
2011-06-15	0.253	0	0	0	0	0
2011-06-16	0.091	0	0	0	0	0
2011-06-17	0	0	0	0	0	0
2011-06-18	0	0	0	0	0	0
2011-06-19	0	0	0	0	0	0
2011-06-20	0	0	0	0	0	0
2011-06-21	0	0	0	0	0	0
2011-06-22	0	0	0	0	0	0
2011-06-23	0	0	0	0	0	0
2011-06-24	0	0	0	0	0	0
2011-06-25	0	0	0	0	0	0
2011-06-26	0	0	0	0	0	0
2011-06-27	0	0	0	0	0	0
2011-06-28	0	0	0	0	0	0
2011-06-29	0	0	0	0	0	0
2011-06-30	0	0	0	0	0	0
2011-07-01	0	0	0	0	0	0
2011-07-02	0	0	0	0	0	0
2011-07-03	0	0	0	0	0	0
2011-07-04	0	0	0	0	0	0
2011-07-05	0	0	0	0	0	0
2011-07-06	0	0	0	0	0	0
2011-07-07	0	0	0	0	0	0
2011-07-08	0	0	0	0	0	0
2011-07-09	0	0	0	0	0	0
2011-07-10	0	0	0	0	0	0
2011-07-11	0	0	0	0	0	0
2011-07-12	0	0	0	0	0	0
2011-07-13	0	0	0	0	0	0
2011-07-14	0	0	0	0	0	0
2011-07-15	0	0	0	0	0	0
2011-07-16	0	0	0	0	0	0
2011-07-17	0	0	0	0	0	0
2011-07-18	0	0	0	0	0	0
2011-07-19	0	0	0	0	0	0
2011-07-20	0	0	0	0	0	0
2011-07-21	0	0	0	0	0	0
2011-07-22	0	0	0	0	0	0
2011-07-23	0	0	0	0	0	0
2011-07-24	0	0	0	0	0	0
2011-07-25	0	0	0	0	0	0
2011-07-26	0	0	0	0	0	0
2011-07-27	0	0	0	0	0	0
2011-07-28	0	0	0	0	0	0
2011-07-29	0	0	0	0	0	0
2011-07-30	0	0	0	0	0	0
2011-07-31	0	0	0	0	0	0
2011-08-01	0	0	0	0	0	0
2011-08-02	0	0	0	0	0	0
2011-08-03	0	0	0	0	0	0
2011-08-04	0	0	0	0	0	0
2011-08-05	0	0	0	0	0	0
2011-08-06	0	0	0	0	0	0
2011-08-07	0	0	0	0	0	0
2011-08-08	0	0	0	0	0	0
2011-08-09	0	0	0	0	0	0
2011-08-10	0	0	0	0	0	0
2011-08-11	0	0	0	0	0	0
2011-08-12	0	0	0	0	0	0
2012-04-03	0	0	0	0	0	0
2012-04-04	0	0	0	0	0	0
2012-04-05	0	0	0	0	0	0
2012-04-06	0	0	0	0	0	0
2012-04-07	0	0	0	0	0	0
2012-04-08	0	0	0	0	0	0
2012-04-09	0	0	0	0	0	0
2012-04-10	0	0	0	0	0	0
2012-04-11	0	0	0	0	0	0
2012-04-12	0	0	0	0	0	0
2012-04-13	0	0	0	0	0	0
2012-04-14	0	0	0	0	0	0
2012-04-15	0	0	0	0	0	0
2012-04-16	0	0	0	0	0	0
2012-04-17	0	0	0	0	0	0
2012-04-18	0	0	0	0	0	0
2012-04-19	0	0	0	0	0	0
2012-04-20	0	0	0	0	0	0
2012-04-21	0	0	0	0	0	0
2012-04-22	0	0	0	0	0	0
2012-04-23	0	0	0	0	0	0
2012-04-24	0	0	0	0	0	0
2012-04-25	0	0	0	0	0	0
2012-04-26	0	0	0	0	0	0
2012-04-27	0	0	0	0	0	0
2012-04-28	0	0	0	0	0	0
2012-04-29	0	0	0	0	0	0
2012-04-30	0	0	0	0	0	0
2012-05-01	0	0	0	0	0	0
2012-05-02	0	0.056	0	0	0	0
2012-05-03	0.126	0.288	0.037	0.06	0	0.045
2012-05-04	1.91	1.897	1.915	1.915	0	1.901
2012-05-05	1.811	1.514	0.832	1.279	0	0.795
2012-05-06	1.047	0.925	0.244	0.346	0	0.065
2012-05-07	1.463	0.759	0.201	0.553	0	0.289
2012-05-08	0.749	0.601	0.14	0.16	0	0.032
2012-05-09	0.408	0.353	0.119	0.013	0	0.001
2012-05-10	0.281	0.231	0.07	0.001	0	0
2012-05-11	0.169	0.164	0.035	0	0	0
2012-05-12	0.073	0.121	0.032	0	0	0
2012-05-13	0.068	0.115	0.03	0	0	0
2012-05-14	0.061	0.111	0.028	0	0	0
2012-05-15	0.058	0.107	0.028	0	0	0
2012-05-16	0.051	0.08	0.025	0	0	0
2012-05-17	0.045	0.081	0.021	0	0	0
2012-05-18	0.04	0.081	0.019	0	0	0
2012-05-19	0.036	0.071	0.017	0	0	0
2012-05-20	0.032	0.058	0.014	0	0	0
2012-05-21	0.023	0.052	0.008	0	0	0
2012-05-22	0.019	0.069	0.007	0	0	0
2012-05-23	0.02	0.075	0.008	0	0	0
2012-05-24	0.018	0.069	0.006	0	0	0
2012-05-25	0.012	0.038	0.003	0	0	0
2012-05-26	0.012	0.045	0.003	0	0	0
2012-05-27	0.011	0.051	0.003	0	0	0
2012-05-28	0.01	0.05	0.003	0	0	0
2012-05-29	0.008	0.038	0.003	0	0	0
2012-05-30	0.005	0.036	0.001	0	0	0
2012-05-31	0.005	0.036	0.001	0	0	0
2012-06-01	0.003	0.036	0.001	0	0	0
2012-06-02	0.003	0.039	0.001	0	0	0
2012-06-03	0.003	0.035	0.001	0	0	0
2012-06-04	0.004	0.031	0.001	0	0	0
2012-06-05	0.003	0.026	0.001	0	0	0
2012-06-06	0.002	0.022	0.001	0	0	0
2012-06-07	0.002	0.021	0	0	0	0
2012-06-08	0.002	0.026	0	0	0	0
2012-06-09	0.001	0.029	0	0	0	0
2012-06-10	0.001	0.026	0	0	0	0
2012-06-11	0.001	0.02	0	0	0	0
2012-06-12	0	0.009	0	0	0	0
2012-06-13	0	0.012	0	0	0	0
2012-06-14	0	0.016	0	0	0	0
2012-06-15	0	0.014	0	0	0	0
2012-06-16	0.001	0.058	0.002	0	0	0
2012-06-17	0.001	0.198	0.007	0	0	0
2012-06-18	0.001	0.124	0.007	0	0	0
2012-06-19	0.001	0.066	0.005	0	0	0
2012-06-20	0.001	0.055	0.003	0	0	0
2012-06-21	0	0.067	0.002	0	0	0
2012-06-22	0	0.062	0.002	0	0	0
2012-06-23	0	0.051	0.002	0	0	0
2012-06-24	0	0.042	0.002	0	0	0
2012-06-25	0	0.019	0.002	0	0	0
2012-06-26	0	0.012	0.002	0	0	0
2012-06-27	0	0.004	0.002	0	0	0
2012-06-28	0	0	0.002	0	0	0
2012-06-29	0	0	0.002	0	0	0
2012-06-30	0	0	0.002	0	0	0
2012-07-01	0	0	0.001	0	0	0
2012-07-02	0	0	0.001	0	0	0
2012-07-03	0	0	0.001	0	0	0
2012-07-04	0	0	0.001	0	0	0.02
2012-07-05	0	0	0.001	0	0	0
2012-07-06	0	0	0.001	0	0	0
2012-07-07	0	0	0.001	0	0	0
2012-07-08	0	0	0.001	0	0	0
2012-07-09	0	0	0.001	0	0	0
2012-07-10	0	0	0.001	0	0	0
2012-07-11	0	0	0.001	0	0	0
2012-07-12	0	0	0.001	0	0	0
2012-07-13	0	0	0.001	0	0	0
2012-07-14	0	0	0.001	0	0	0
2012-07-15	0	0	0.001	0	0	0
2012-07-16	0	0	0.001	0	0	0
2012-07-17	0	0	0.001	0	0	0
2012-07-18	0	0	0.001	0	0	0
2012-07-19	0	0	0.001	0	0	0.02
2012-07-20	0	0	0	0	0	0
2012-07-21	0	0	0	0	0	0
2012-07-22	0	0	0	0	0	0
2012-07-23	0	0	0	0	0	0
2012-07-24	0	0	0	0	0	0
2012-07-25	0	0	0	0	0	0
2012-07-26	0	0	0	0	0	0
2012-07-27	0	0	0	0	0	0
2012-07-28	0	0	0	0	0	0
2012-07-29	0	0	0	0	0	0
2012-07-30	0	0	0	0	0	0
2012-07-31	0	0	0	0	0	0
2012-08-01	0	0	0	0	0	0
2012-08-02	0	0	0	0	0	0
2012-08-03	0	0	0	0	0	0
2012-08-04	0	0	0	0	0	0
2012-08-05	0	0	0	0	0	0
2012-08-06	0	0	0	0	0	0
2012-08-07	0	0	0	0	0	0
2012-08-08	0	0	0	0	0	0
2012-08-09	0	0	0	0	0	0
2012-08-10	0	0	0	0	0	0
2012-08-11	0	0	0	0	0	0
2012-08-12	0	0	0	0	0	0
2012-08-13	0	0	0	0	0	0
2012-08-14	0	0	0.04	0	0	0
2012-08-15	0	0	0	0	0	0
2012-08-16	0	0	0	0	0	0
2012-08-17	0	0	0	0	0	0
2012-08-18	0	0	0	0	0	0
2012-08-19	0	0	0	0	0	0
2012-08-20	0	0	0	0	0	0
2012-08-21	0	0	0	0	0	0
2012-08-22	0	0	0	0	0	0
2012-08-23	0	0	0	0	0	0
2012-08-24	0	0	0	0	0	0
2012-08-25	0	0	0	0	0	0
2012-08-26	0	0	0	0	0	0
2012-08-27	0	0	0	0	0	0
2012-08-28	0	0	0	0	0	0
2012-08-29	0	0	0	0	0	0
2012-08-30	0	0	0	0	0	0
2012-08-31	0	0	0	0	0	0
2012-09-01	0	0	0	0	0	0
2012-09-02	0	0	0	0	0	0
2012-09-03	0	0	0	0	0	0
2012-09-04	0	0	0	0	0	0
2012-09-05	0	0	0	0	0	0
2012-09-06	0	0	0	0	0	0
2012-09-07	0	0	0	0	0	0
2012-09-08	0	0	0	0	0	0
2012-09-09	0	0	0	0	0	0
2012-09-10	0	0	0	0	0	0
2012-09-11	0	0	0	0	0	0
2012-09-12	0	0	0	0	0	0
2012-09-13	0	0	0	0	0	0
2012-09-14	0	0	0	0	0	0
2012-09-15	0	0	0	0	0	0
2012-09-16	0	0	0	0	0	0
2012-09-17	0	0	0	0	0	0
2012-09-18	0	0	0	0	0	0
2012-09-19	0	0	0	0	0	0
2012-09-20	0	0	0	0	0	0
2012-09-21	0	0	0	0	0	0
2012-09-22	0	0	0	0	0	0
2012-09-23	0	0	0	0	0	0
2012-09-24	0	0	0	0	0	0
2012-09-25	0	0	0	0	0	0
2012-09-26	0	0	0	0	0	0
2012-09-27	0	0	0	0	0	0
2012-09-28	0	0	0	0	0	0
2012-09-29	0	0	0	0	0	0
2012-09-30	0	0	0	0	0	0
2012-10-01	0	0	0	0	0	0
2012-10-02	0	0	0	0	0	0
2012-10-03	0	0	0	0	0	0
2012-10-04	0	0	0	0	0	0
2012-10-05	0	0	0	0	0	0
2012-10-06	0	0	0	0	0	0
2012-10-07	0	0	0	0	0	0
2012-10-08	0	0	0	0	0	0
2012-10-09	0	0	0	0	0	0
2012-10-10	0	0	0	0	0	0
2012-10-11	0	0	0	0	0	0
2012-10-12	0	0	0	0	0	0
2012-10-13	0	0	0	0	0	0
2012-10-14	0	0	0	0	0	0
2012-10-15	0	0	0	0	0	0
2012-10-16	0	0	0	0	0	0
2012-10-17	0	0	0	0	0	0
2012-10-18	0	0	0	0	0	0
2012-10-19	0	0	0	0	0	0
2012-10-20	0	0	0	0	0	0
2012-10-21	0	0	0	0	0	0
2012-10-22	0	0	0	0	0	0
2012-10-23	0	0	0	0	0	0
2012-10-24	0	0	0	0	0	0
2012-10-25	0	0	0	0	0	0
2012-10-26	0	0	0	0	0	0
2012-10-27	0	0	0	0	0	0
2012-10-28	0	0	0	0	0	0
2012-10-29	0	0	0	0	0	0
2012-10-30	0	0	0	0	0	0
2012-10-31	0	0	0	0	0	0
2012-11-01	0	0	0	0	0	0
2012-11-02	0	0	0	0	0	0
2012-11-03	0	0	0	0	0	0
2012-11-04	0	0	0	0	0	0
2012-11-05	0	0	0	0	0	0
2012-11-06	0	0	0	0	0	0
2012-11-07	0	0	0	0	0	0
2012-11-08	0	0	0	0	0	0
2012-11-09	0	0	0	0	0	0
2012-11-10	0	0	0	0	0	0
2012-11-11	0	0	0	0	0	0
2012-11-12	0	0	0	0	0	0
2012-11-13	0	0	0	0	0	0
2012-11-14	0	0	0	0	0	0
2012-11-15	0	0	0	0	0	0
2012-11-16	0	0	0	0	0	0
2012-11-17	0	0	0	0	0	0
2012-11-18	0	0	0	0	0	0
2012-11-19	0	0	0	0	0	0
2012-11-20	0	0	0	0	0	0
2012-11-21	0	0	0	0	0	0
2012-11-22	0	0	0	0	0	0
2012-11-23	0	0	0	0	0	0
2012-11-24	0	0	0	0	0	0
2012-11-25	0	0	0	0	0	0
2012-11-26	0	0	0	0	0	0
2012-11-27	0	0	0	0	0	0
2012-11-28	0	0	0	0	0	0
2012-11-29	0	0	0	0	0	0
2012-11-30	0	0	0	0	0	0
2012-12-01	0	0	0	0	0	0
2012-12-02	0	0	0	0	0	0
2012-12-03	0	0	0	0	0	0
2013-02-14	0	0.004	0	0	0	0
2013-02-15	0	0.019	0	0	0	0
2013-02-16	0	0.031	0	0	0	0
2013-02-17	0	0.047	0	0	0	0
2013-02-18	0	0.067	0	0	0	0
2013-02-19	0	0.021	0	0	0	0
2013-02-20	0	0.015	0	0	0	0
2013-02-21	0	0.039	0	0	0	0
2013-02-22	0	0.04	0	0	0	0
2013-02-23	0	0.022	0	0	0	0
2013-02-24	0	0.017	0	0	0	0
2013-02-25	0	0.02	0	0	0	0
2013-02-26	0	0.041	0	0	0	0
2013-02-27	0	0.018	0	0	0	0
2013-02-28	0	0.009	0	0	0	0
2013-03-01	0	0.007	0	0	0	0
2013-03-02	0	0.007	0	0	0	0
2013-03-03	0	0.013	0	0	0	0
2013-03-04	0	0.018	0	0	0	0
2013-03-05	0	0.013	0	0	0	0
2013-03-06	0	0.003	0	0	0	0
2013-03-07	0	0.005	0	0	0	0
2013-03-08	0	0.008	0	0	0	0
2013-03-09	0	0.171	0	0	0	0
2013-03-10	0	0.937	0.094	0.886	0.341	0.061
2013-03-11	0	1.056	0.626	1.133	0.589	0.037
2013-03-12	0	0.817	0.18	0.568	0.404	0
2013-03-13	0	0.515	0.007	0.294	0.238	0
2013-03-14	0.119	0.298	0.012	0.129	0.209	0.008
2013-03-15	0.322	0.245	0.055	0.146	0.232	0.052
2013-03-16	0.267	0.176	0.008	0.068	0.199	0.029
2013-03-17	0.208	0.166	0.006	0.061	0.205	0.02
2013-03-18	0.155	0.162	0.006	0.054	0.213	0.027
2013-03-19	0.047	0.105	0.001	0.003	0.152	0.003
2013-03-20	0.026	0.095	0.001	0.002	0.132	0.003
2013-03-21	0.021	0.092	0.001	0.002	0.133	0.003
2013-03-22	0.007	0.077	0	0.001	0.111	0.003
2013-03-23	0.001	0.066	0.001	0.002	0.098	0.003
2013-03-24	0.005	0.066	0.001	0.001	0.104	0.003
2013-03-25	0	0.039	0.001	0.001	0.077	0.002
2013-03-26	0	0.026	0.001	0.001	0.06	0.002
2013-03-27	0.002	0.033	0.001	0.001	0.066	0.002
2013-03-28	0.04	0.05	0.001	0.001	0.09	0.002
2013-03-29	0.05	0.061	0.001	0.001	0.121	0.002
2013-03-30	0.06	0.073	0.001	0.001	0.149	0.003
2013-03-31	0.031	0.059	0.001	0.001	0.135	0.003
2013-04-01	0	0.032	0.001	0	0.083	0.002
2013-04-02	0	0.031	0	0	0.075	0.002
2013-04-03	0	0.031	0	0	0.071	0.002
2013-04-04	0	0.043	0.001	0	0.087	0.002
2013-04-05	0	0.033	0.001	0	0.076	0.002
2013-04-06	0	0.047	0.001	0	0.093	0.003
2013-04-07	0	0.025	0.001	0	0.071	0.002
2013-04-08	0.299	0.099	0.001	0	0.288	0.146
2013-04-09	0.141	0.159	0.001	0	0.288	0.055
2013-04-10	0.807	0.874	0.677	0.865	1.063	0.929
2013-04-11	1.088	1.874	1.716	1.759	1.897	1.608
2013-04-12	0.781	0.825	0.491	0.797	1.033	0.672
2013-04-13	0.34	0.504	0.083	0.255	0.558	0.138
2013-04-14	0.197	0.296	0.008	0.131	0.359	0.074
2013-04-15	0.06	0.142	0.005	0.003	0.211	0.007
2013-04-16	0.042	0.088	0.002	0.001	0.152	0.004
2013-04-17	0.524	0.649	0.617	0.663	0.764	0.607
2013-04-18	1.668	1.897	1.915	1.915	1.897	1.91
2013-04-19	0.97	1.514	1.268	1.433	1.653	1.289
2013-04-20	0.464	0.691	0.211	0.43	0.699	0.281
2013-04-21	0.206	0.423	0.019	0.177	0.424	0.085
